obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
26, 35.0, 11470, 6303, 11276, 1558, 4353, 2269, 1845, 450, 74, 80, NA, 39524,  3*
27, 36.0, 6298, 10298, 5861, 2455, 1540, 3358, 1019, 347, 81, 75, NA, 31176,  3*
28, 36.9, 6959, 10410, 5803, 1691, 3462, 3265, 2050, 787, 70, 84, NA, 34427,  3*
29, 37.9, 6418, 6349, 6475, 2365, 3265, 2271, 2806, 1535, 66, 91, NA, 31484,  3*
30, 39.0, 3565, 4018, 5472, 4629, 2369, 4570, 2070, 658, 80, 90, NA, 27351,  3*
31, 40.0, 30555, 27589, 4779, 4982, 5107, 3061, 6417, 904, 69, 83, NA, 83394,  3*
32, 41.0, 44395, 150737, 14864, 4795, 10302, 3720, 14151, 1216, 43, 74, NA, 244180,  3*
33, 42.0, 708976, 10910, 1215, 3271, 3672, 2038, 3917, 1127, 41, 63, NA, 735126,  3*
34, 43.0, 22822, 15124, 536, 4285, 1653, 1661, 779, 975, 23, 51, NA, 47835,  3*
35, 44.0, 34121, 48651, 15591, 5433, 21258, 9400, 12320, 3022, 30, 51, NA, 149796,  3*
36, 44.9, 7555, 19534, 863, 2254, 4170, 3556, 807, 685, 54, 51, NA, 39424,  3*
37, 46.0, 34930, 9848, 7820, 1937, 1804, 4290, 1933, 1826, 63, 60, NA, 64388,  3*
38, 47.0, 701289, 43993, 8952, 23288, 5597, 16307, 13800, 4629, 75, 64, NA, 817855,  3*
39, 48.0, 11630, 4909, 12343, 5082, 3266, 1724, 1295, 909, 67, 80, NA, 41158,  3*
40, 48.9, 6574, 5533, 1318, 3558, 3041, 1925, 1108, 1058, 70, 91, NA, 24115,  3*
41, 49.9, 35718, 24698, 8133, 11031, 2905, 1918, 1248, 1171, 51, 93, NA, 86822,  3*
42, 51.0, 168538, 59796, 30557, 15399, 11111, 11288, 1667, 2977, 43, 94, NA, 301333,  3*
43, 52.0, 11564, 3581, 1435, 3144, 6668, 2524, 2736, 717, 60, 80, NA, 32369,  3*
44, 52.9, 9913, 8622, 2108, 2253, 2740, 2370, 1712, 1046, 60, 78, NA, 30764,  3*
45, 54.0, 10725, 12406, 5144, 4349, 4027, 2443, 704, 1531, 70, 75, NA, 41329,  3*
46, 55.0, 8652, 8846, 6685, 870, 2395, 1797, 1583, 1114, 69, 77, NA, 31942,  3*
47, 55.9, 14090, 13040, 6264, 2952, 1518, 1792, 1411, 1061, 54, 80, NA, 42128,  3*
48, 57.0, 3069, 10916, 9773, 882, 2798, 2649, 1551, 597, 50, 87, NA, 32235,  3*
49, 58.0, 51814, 21589, 843, 8883, 1152, 2126, 650, 440, 43, 84, NA, 87497,  3*
50, 58.9, 14321, 2986, 2166, 2661, 2984, 2475, 1622, 708, 56, 83, NA, 29923,  3*
51, 60.0, 3580, 2274, 1906, 7364, 1547, 1984, 2040, 512, 64, 93, NA, 21207,  3*
52, 61.0, 9379, 5735, 3922, 1323, 1966, 4267, 3701, 815, 80, 90, NA, 31108,  3*
53, 61.9, 2498, 10990, 257, 5274, 2803, 3470, 1906, 594, 93, 87, NA, 27792,  3*
54, 63.0, 17608, 6539, 2196, 5310, 3401, 1244, 1131, 1104, 78, 88, NA, 38533,  3*
55, 64.0, 282175, 28250, 18052, 8598, 15371, 11230, 7200, 5203, 80, 78, NA, 376079,  3*
56, 64.9, 6838, 2862, 3026, 5073, 3539, 2119, 754, 591, 69, 84, NA, 24802,  3*
57, 66.0, 5881, 4306, 1608, 1758, 1360, 6784, 3894, 1944, 83, 84, NA, 27535,  3*
58, 66.9, 4023, 7901, 4225, 1425, 5142, 1840, 1138, 923, 87, 80, NA, 26617,  3*
59, 68.0, 16183, 2878, 9985, 1961, 1697, 2121, 1823, 621, 80, 90, NA, 37269,  3*
60, 68.9, 15873, 5326, 2492, 2340, 1595, 5233, 995, 714, 87, 83, NA, 34568,  3*
61, 70.0, 6803, 8077, 19274, 2281, 2746, 1422, 893, 1451, 53, 100, NA, 42947,  3*
62, 70.9, 16804, 12008, 4764, 2588, 5744, 2969, 2604, 745, 54, 97, NA, 48226,  3*
63, 72.0, 10942, 11561, 5544, 5493, 2979, 2843, 1066, 1456, 51, 90, NA, 41884,  3*
64, 72.9, 7076, 9659, 9880, 6077, 1903, 1847, 2211, 829, 29, 100, NA, 39482,  3*
65, 73.9, 6609, 9075, 9433, 1873, 6996, 1929, 1339, 805, 40, 90, NA, 38059,  3*
66, 75.0, 12786, 11230, 5119, 3310, 591, 2612, 1712, 367, 38, 94, NA, 37727,  3*
67, 75.9, 13285, 10445, 4039, 1226, 2625, 2797, 1020, 648, 41, 90, NA, 36085,  3*
68, 76.9, 6659, 13356, 5897, 8042, 1851, 2658, 964, 998, 43, 87, NA, 40425,  3*
69, 77.9, 11412, 8217, 3546, 6117, 4742, 2144, 3085, 1184, 44, 87, NA, 40447,  3*
70, 79.0, 12414, 10656, 4211, 4138, 2678, 3321, 1205, 674, 47, 83, NA, 39297,  3*
71, 79.9, 77134, 28731, 15232, 12284, 4804, 3988, 1157, 1175, 38, 90, NA, 144505,  3*
72, 80.9, 9686, 8284, 7781, 986, 1466, 3666, 2453, 738, 48, 87, NA, 35060,  3*
73, 81.9, 7507, 18051, 1665, 5627, 1511, 2120, 2836, 2048, 43, 81, NA, 41365,  3*
74, 82.9, 626989, 339062, 71275, 18501, 14980, 23650, 7778, 5358, 30, 75, NA, 1107593,  3*
75, 83.9, 57619, 20749, 4749, 3293, 5885, 5157, 2910, 2014, 41, 64, NA, 102376,  3*
76, 84.9, 1975325, 197433, 58683, 17465, 21025, 16623, 30590, 9907, 27, 60, NA, 2327051,  3*
77, 86.0, 699323, 41256, 14508, 9550, 2993, 8986, 3958, 1929, 34, 61, NA, 782503,  3*
78, 86.9, 311771, 13580, 14910, 9004, 6537, 7825, 4182, 3821, 48, 74, NA, 371630,  3*
79, 87.9, 96698, 20089, 9838, 7624, 5803, 3169, 1675, 2501, 40, 81, NA, 147397,  3*
80, 88.9, 69965, 8230, 8346, 2907, 3774, 6780, 1188, 1536, 57, 87, NA, 102726,  3*
81, 90.0, 27716, 4579, 7576, 1020, 1557, 5257, 2209, 1085, 69, 91, NA, 50999,  3*
82, 90.9, 59032, 41123, 10877, 2861, 4443, 5602, 2570, 1125, 61, 81, NA, 127633,  3*
83, 92.0, 560224, 121799, 18586, 27824, 24511, 31432, 8986, 5099, 70, 74, NA, 798461,  3*
84, 93.0, 17637, 7769, 1611, 1945, 8444, 2276, 1000, 868, 64, 61, NA, 41550,  3*
85, 93.9, 22914, 14565, 5169, 3551, 4290, 1205, 1014, 1211, 41, 56, NA, 53919,  3*
86, 95.0, 78792, 35707, 8222, 21835, 22684, 10475, 2185, 431, 47, 60, NA, 180331,  3*
87, 96.0, 126780, 35697, 14711, 6646, 2924, 9759, 3182, 5065, 47, 64, NA, 204764,  3*
88, 97.0, 595287, 45077, 14452, 10747, 3750, 5208, 3886, 629, 35, 74, NA, 679036,  3*
89, 97.9, 1386605, 43432, 23224, 15088, 28904, 32986, 11603, 3819, 57, 70, NA, 1545661,  3*
90, 98.9, 10372, 14500, 4591, 2307, 3294, 3182, 2484, 1173, 57, 69, NA, 41903,  3*
91, 99.9, 8656, 11302, 9199, 1159, 7263, 1680, 800, 666, 50, 70, NA, 40725,  3*
92, 100.9, 11151, 3415, 2437, 7586, 3659, 2870, 1819, 1214, 61, 80, NA, 34151,  3*
93, 102.0, 5175, 20138, 10687, 3763, 6635, 1698, 1197, 1596, 37, 83, NA, 50889,  3*
94, 103.0, 25040, 6828, 1247, 3056, 5562, 2136, 2202, 364, 41, 83, NA, 46435,  3*
95, 104.0, 4161, 18636, 6628, 1911, 2575, 1699, 2059, 802, 38, 80, NA, 38471,  3*
96, 104.9, 6382, 20736, 487, 11762, 3713, 2691, 2179, 935, 26, 70, NA, 48885,  3*
97, 106.0, 9903, 12647, 9909, 3188, 2887, 1581, 3211, 422, 29, 74, NA, 43748,  3*
98, 107.0, 10221, 4997, 4084, 2941, 3448, 3328, 792, 1119, 34, 78, NA, 30930,  3*
99, 107.9, 15695, 5799, 4180, 4209, 1774, 4110, 2960, 857, 51, 84, NA, 39584,  3*
100, 108.9, 60771, 13250, 3623, 1963, 6896, 3195, 2072, 561, 60, 78, NA, 92331,  3*
101, 110.0, 25244, 14773, 1461, 10309, 1900, 3054, 1763, 413, 66, 77, NA, 58917,  3*
102, 111.0, 11462, 12324, 13672, 3885, 5938, 3169, 2452, 547, 54, 80, NA, 53449,  3*
103, 112.0, 20157, 13595, 661, 5766, 3866, 2320, 1235, 1175, 44, 70, NA, 48775,  3*
104, 112.9, 21066, 8906, 10649, 1506, 6840, 4700, 2232, 1015, 48, 80, NA, 56914,  3*
105, 113.9, 22067, 7514, 3250, 684, 1931, 4165, 992, 772, 61, 74, NA, 41375,  3*
106, 115.0, 11770, 13340, 994, 8109, 2892, 2792, 1349, 843, 63, 67, NA, 42089,  3*
107, 118.0, 179729, 53591, 27265, 60937, 34950, 33744, 5603, 4910, 70, 75, NA, 400729,  3*
108, 118.9, 2039653, 381283, 169955, 83849, 121971, 143151, 21981, 17816, 70, 70, NA, 2979659,  3*
109, 119.9, 1397566, 709060, 148615, 37801, 92618, 47135, 44204, 10675, 50, 69, NA, 2487674,  3*
110, 120.9, 1940837, 251668, 30491, 253500, 72121, 228097, 24743, 18638, 61, 69, NA, 2820095,  3*
111, 122.0, 88047, 7896, 2142, 2960, 2171, 833, 476, 223, 48, 64, NA, 104748,  3*
112, 122.9, 218744, 16778, 18551, 8800, 21910, 8312, 11332, 1779, 47, 66, NA, 306206,  3*
113, 123.9, 67333, 134241, 33615, 28351, 40350, 18896, 10711, 1998, 54, 70, NA, 335495,  3*
114, 124.9, 18358, 11690, 1474, 2534, 4477, 3061, 2091, 831, 44, 61, NA, 44516,  3*
115, 125.9, 27839, 48637, 37351, 18655, 7952, 14698, 4730, 3161, 54, 66, NA, 163023,  3*
116, 127.0, 35567, 14224, 2558, 5602, 1923, 3841, 2063, 818, 53, 63, NA, 66596,  3*
117, 127.9, 159315, 50741, 8365, 3863, 1989, 3031, 2852, 773, 43, 57, NA, 230929,  3*
118, 129.0, 751749, 80457, 115363, 25316, 16693, 34313, 6594, 4860, 43, 75, NA, 1035345,  3*
119, 129.9, 578343, 121620, 65446, 47851, 56879, 28150, 2784, 2883, 40, 70, NA, 903956,  3*
120, 131.9, 128183, 4020, 3128, 2164, 3067, 3918, 273, 143, 48, 74, NA, 144896,  3*
121, 133.0, 264205, 24753, 6822, 6063, 2987, 3869, 1616, 812, 57, 80, NA, 311127,  3*
122, 133.9, 1240191, 244449, 35064, 20825, 30379, 11388, 6698, 1596, 41, 61, NA, 1590590,  3*
123, 134.9, 198638, 358847, 5207, 5462, 9113, 2863, 2540, 820, 23, 35, NA, 583490,  3*
124, 136.0, 49407, 14703, 887, 6373, 1781, 3268, 4878, 453, 16, 30, NA, 81750,  3*
125, 136.9, 37165, 1844, 5552, 5364, 3367, 1494, 729, 807, 21, 47, NA, 56322,  3*
126, 137.9, 11857, 5183, 11159, 4115, 3470, 1188, 655, 570, 34, 67, NA, 38197,  3*
127, 138.9, 5189, 14134, 7517, 4037, 1549, 1229, 970, 651, 50, 97, NA, 35276,  3*
128, 140.0, 6672, 9690, 1164, 2528, 2684, 1915, 1545, 1037, 50, 94, NA, 27235,  3*
129, 140.9, 1372, 14532, 1939, 3691, 5195, 3335, 1157, 727, 53, 77, NA, 31948,  3*
130, 141.9, 6061, 3008, 8435, 3532, 1940, 692, 654, 602, 50, 78, NA, 24924,  3*
131, 143.0, 5215, 6613, 3189, 2439, 2417, 1495, 1293, 722, 57, 77, NA, 23383,  3*
132, 143.9, 13039, 18159, 15027, 2566, 8587, 4294, 3528, 1497, 57, 83, NA, 66697,  3*
133, 144.9, 418989, 68508, 5127, 25382, 27018, 25118, 9239, 7178, 61, 83, NA, 586559,  3*
134, 145.9, 127419, 9375, 3073, 10165, 6253, 4708, 2752, 984, 75, 74, NA, 164729,  3*
135, 147.0, 6309, 10469, 5969, 3316, 1875, 1858, 705, 1372, 74, 77, NA, 31873,  3*
136, 147.9, 16980, 4554, 7708, 1762, 2050, 3047, 1821, 403, 77, 81, NA, 38325,  3*
137, 148.9, 8280, 5444, 4657, 4111, 3859, 4352, 794, 1090, 80, 91, NA, 32587,  3*
138, 149.9, 136996, 14433, 9844, 5804, 1822, 1528, 1242, 508, 66, 94, NA, 172177,  3*
139, 151.0, 8010, 4649, 3156, 1873, 2879, 2663, 1144, 623, 75, 91, NA, 24997,  3*
140, 151.9, 7101, 2466, 5787, 7581, 2345, 1435, 1447, 387, 66, 97, NA, 28549,  3*
141, 152.9, 8985, 5928, 7822, 7596, 2598, 3650, 1894, 815, 61, 100, NA, 39288,  3*
142, 154.0, 10844, 4862, 4845, 4650, 3230, 2680, 1535, 174, 74, 100, NA, 32820,  3*
143, 154.9, 13992, 3029, 2043, 3236, 2205, 1872, 732, 729, 70, 100, NA, 27838,  3*
144, 155.9, 4838, 2724, 615, 3030, 1331, 1955, 1224, 578, 83, 97, NA, 16295,  3*
145, 156.9, 22883, 6867, 3653, 10172, 2699, 1737, 2230, 931, 77, 96, NA, 51172,  3*
146, 158.0, 6348, 9941, 9589, 5232, 2517, 2683, 1554, 320, 70, 97, NA, 38184,  3*
147, 159.0, 11813, 12727, 2262, 1381, 1555, 3894, 1415, 853, 74, 84, NA, 35900,  3*
148, 159.9, 17716, 15537, 1286, 3715, 4368, 2507, 1336, 1470, 64, 75, NA, 47935,  3*
149, 161.0, 4373, 9171, 2843, 3047, 815, 2816, 1116, 500, 70, 66, NA, 24681,  3*
150, 161.9, 97556, 390226, 118276, 5048, 9067, 22760, 15379, 7449, 64, 54, NA, 665761,  3*
151, 162.9, 596970, 128058, 10696, 83627, 31481, 33796, 9029, 5744, 60, 63, NA, 899401,  3*
152, 163.9, 185569, 23058, 3379, 9563, 1462, 4427, 1229, 686, 61, 69, NA, 229373,  3*
153, 165.0, 542355, 37117, 31005, 11160, 16441, 12251, 9333, 6400, 57, 70, NA, 666062,  3*
154, 165.9, 235784, 17551, 5690, 7864, 3024, 3523, 2601, 1255, 66, 78, NA, 277292,  3*
155, 166.9, 91751, 9444, 5567, 9193, 1296, 4160, 1518, 1316, 67, 84, NA, 124245,  3*
156, 168.0, 8003, 9258, 2402, 1562, 3512, 2098, 842, 1354, 69, 80, NA, 29031,  3*
157, 168.9, 3983, 13235, 1022, 2367, 6232, 3830, 1450, 1172, 74, 66, NA, 33291,  3*
158, 169.9, 9686, 8826, 4682, 3968, 2629, 5431, 2916, 835, 83, 64, NA, 38973,  3*
159, 170.9, 2675, 14596, 1205, 3808, 623, 696, 811, 125, 67, 53, NA, 24539,  3*
160, 172.0, 84497, 60694, 6857, 5258, 16328, 9392, 9972, 3995, 64, 47, NA, 196993,  3*
161, 172.9, 8096, 14366, 4062, 4777, 2815, 3571, 1232, 524, 61, 56, NA, 39443,  3*
162, 173.9, 2743, 9312, 1265, 5179, 3559, 1803, 1604, 495, 53, 54, NA, 25960,  3*
163, 175.0, 132627, 16971, 627, 14660, 6442, 2672, 4324, 1794, 61, 61, NA, 180117,  3*
164, 176.0, 95539, 30757, 7685, 2632, 4563, 2371, 1212, 867, 53, 67, NA, 145626,  3*
165, 176.9, 367765, 56944, 16299, 9289, 8508, 14319, 7679, 3817, 54, 66, NA, 484620,  3*
166, 177.9, 11494, 13934, 7916, 6904, 4443, 3884, 2282, 736, 56, 70, NA, 51593,  3*
167, 178.9, 125288, 79440, 9688, 4720, 2368, 2690, 1477, 869, 47, 60, NA, 226540,  3*
168, 179.9, 8480, 3915, 948, 984, 3399, 3735, 1253, 766, 67, 56, NA, 23480,  3*
169, 180.9, 5378, 6945, 4993, 2886, 4265, 3836, 1360, 267, 74, 61, NA, 29930,  3
170, 181.9, 5149, 4672, 1703, 2277, 1324, 3765, 1548, 409, 83, 56, NA, 20847,  3
171, 183.0, 4387, 4632, 4113, 1022, 1712, 2163, 1031, 799, 100, 67, NA, 19859,  3
172, 183.9, 14910, 21455, 15853, 16921, 2992, 3048, 1225, 852, 78, 87, NA, 77256,  3
173, 184.9, 21376, 1447, 3584, 387, 2477, 2082, 2018, 990, 83, 88, NA, 34361,  3
174, 185.9, 36247, 16409, 8786, 4268, 3722, 2906, 1392, 886, 69, 91, NA, 74616,  3
175, 186.9, 28494, 18461, 1985, 1627, 6404, 2974, 1408, 399, 64, 77, NA, 61752,  3
176, 187.9, 1394644, 312151, 37597, 23745, 27907, 18910, 11490, 2498, 64, 57, NA, 1828942,  3
177, 188.9, 1821, 3734, 2054, 3732, 633, 3685, 1276, 547, 64, 57, NA, 17482,  3
178, 190.0, 5740, 4603, 9066, 5326, 5354, 2812, 2087, 509, 67, 64, NA, 35497,  3
179, 191.0, 81788, 14620, 5172, 14009, 6070, 2047, 691, 1005, 60, 83, NA, 125402,  3
180, 191.9, 17559, 5965, 2043, 2653, 2404, 1149, 1448, 1328, 66, 93, NA, 34549,  3
181, 193.0, 1173, 2189, 1595, 2699, 1486, 1161, 2067, 412, 60, 94, NA, 12782,  3
182, 194.0, 452260, 109826, 33055, 9087, 10527, 12605, 9930, 2748, 54, 81, NA, 640038,  3
183, 194.9, 61366, 27097, 37154, 2773, 8566, 8588, 7391, 1528, 63, 83, NA, 154463,  3
184, 195.9, 102649, 12729, 4366, 2611, 3043, 2065, 1416, 2508, 63, 80, NA, 131387,  3
185, 197.0, 20255, 6511, 3876, 3899, 3561, 3382, 1054, 1413, 66, 77, NA, 43951,  3
186, 197.9, 153984, 48443, 5503, 2336, 1362, 3626, 1457, 1104, 64, 69, NA, 217815,  3
187, 198.9, 5156, 4609, 4202, 1345, 3459, 1733, 1084, 611, 66, 64, NA, 22199,  3
188, 199.9, 4978, 4442, 1619, 4852, 1439, 998, 1602, 509, 64, 74, NA, 20439,  3
189, 201.0, 8082, 15574, 4287, 1085, 2029, 1903, 1773, 473, 56, 64, NA, 35206,  3
190, 201.9, 28620, 3966, 652, 2769, 2601, 939, 1447, 532, 61, 77, NA, 41526,  3
191, 202.9, 9342, 5352, 1395, 1561, 1100, 3298, 614, 1399, 67, 69, NA, 24061,  3
192, 203.9, 24458, 3888, 5095, 2620, 1370, 1459, 1203, 624, 69, 74, NA, 40717,  3
193, 204.9, 568241, 43679, 13114, 8108, 12102, 12266, 8701, 2344, 77, 74, NA, 668555,  3
194, 205.9, 109479, 12328, 7856, 2515, 2126, 2206, 998, 451, 74, 77, NA, 137959,  3
195, 207.0, 21713, 16950, 1904, 6224, 8115, 2261, 1150, 1063, 61, 77, NA, 59380,  3
196, 208.0, 8176, 7330, 934, 396, 1638, 1826, 1721, 347, 64, 54, NA, 22368,  3
197, 208.9, 160334, 12272, 2392, 1988, 1600, 3938, 862, 461, 66, 53, NA, 183847,  3
198, 209.9, 6376, 1427, 1972, 572, 565, 1184, 1473, 453, 77, 54, NA, 14022,  3
199, 210.9, 563087, 31056, 3439, 29951, 6307, 11242, 6735, 2716, 80, 64, NA, 654533,  3
200, 211.9, 10417, 11612, 6792, 4079, 1316, 2306, 1701, 740, 75, 81, NA, 38963,  3
201, 212.9, 373462, 94153, 5533, 30924, 16476, 24387, 10706, 4280, 74, 81, NA, 559921,  3
202, 213.9, 9935, 7613, 4826, 5568, 1280, 1491, 980, 1123, 61, 83, NA, 32816,  3
203, 215.0, 14148, 5080, 5613, 2183, 1747, 1468, 576, 320, 57, 84, NA, 31135,  3
204, 215.9, 5697, 5106, 594, 2078, 2011, 2420, 1883, 323, 66, 77, NA, 20112,  3
205, 216.9, 12352, 13888, 5227, 11574, 8164, 2961, 2735, 948, 61, 87, NA, 57849,  3
206, 217.9, 104440, 15214, 1329, 3052, 6209, 3204, 2649, 929, 67, 69, NA, 137026,  3
207, 219.0, 8513, 9386, 2900, 1398, 2482, 2877, 1053, 429, 74, 57, NA, 29038,  3
208, 219.9, 66377, 12327, 8887, 2386, 3292, 3647, 1485, 354, 67, 66, NA, 98755,  3
209, 220.9, 4927, 5705, 4371, 3280, 2671, 2323, 973, 372, 75, 66, NA, 24622,  3
210, 221.9, 4813, 7970, 2229, 8257, 1824, 2932, 1855, 701, 74, 81, NA, 30581,  3
211, 223.0, 5454, 4385, 12071, 1064, 2437, 4643, 1233, 511, 75, 93, NA, 31798,  3
212, 223.9, 8738, 12027, 3550, 3400, 3115, 1749, 1504, 480, 67, 90, NA, 34563,  3
213, 224.9, 12144, 12185, 13566, 3042, 5587, 2485, 2004, 777, 60, 91, NA, 51790,  3
214, 226.0, 6864, 5475, 8579, 2978, 1425, 4295, 1630, 680, 64, 94, NA, 31926,  3
215, 226.9, 5664, 9546, 2935, 4400, 4563, 2410, 1207, 700, 57, 84, NA, 31425,  3
216, 227.9, 2748, 4939, 14105, 2689, 1489, 1874, 2370, 435, 57, 100, NA, 30649,  3
217, 228.9, 24474, 5839, 7227, 2175, 1762, 2193, 1791, 853, 64, 100, NA, 46314,  3
218, 229.9, 2893, 21522, 2660, 5248, 4294, 2044, 1461, 933, 51, 90, NA, 41055,  3
219, 230.9, 3913, 13294, 2077, 2504, 2503, 2358, 902, 773, 53, 84, NA, 28324,  3
220, 231.9, 76979, 39537, 2239, 1706, 2676, 3279, 990, 379, 51, 54, NA, 127785,  3
221, 233.0, 6321, 15693, 5175, 2376, 3387, 1911, 869, 575, 44, 44, NA, 36307,  3
222, 233.9, 4431, 9498, 5566, 3906, 1475, 2594, 1160, 951, 51, 53, NA, 29581,  3
223, 234.9, 12713, 3010, 5076, 2468, 1366, 2469, 769, 976, 56, 66, NA, 28847,  3
224, 235.9, 102842, 33494, 7006, 2506, 5576, 4894, 1453, 390, 60, 77, NA, 158161,  3
225, 237.0, 11447, 5844, 199, 3644, 1770, 2563, 1097, 509, 70, 78, NA, 27073,  3
226, 237.9, 115630, 15523, 4230, 4750, 4762, 3391, 4177, 1880, 70, 70, NA, 154343,  3
227, 239.0, 7792, 8443, 4733, 5114, 2787, 2400, 1519, 793, 64, 67, NA, 33581,  3
228, 239.9, 2815, 11790, 9689, 8540, 2518, 3768, 1005, 671, 66, 81, NA, 40796,  3
229, 240.9, 2539, 4933, 12719, 2775, 2768, 2652, 1226, 234, 60, 94, NA, 29846,  3
230, 241.9, 47082, 29741, 33250, 36668, 6654, 8083, 7780, 3913, 53, 100, NA, 173171,  3
231, 242.9, 3081, 6133, 5047, 1509, 2671, 2841, 1734, 488, 57, 100, NA, 23504,  3
232, 244.0, 187185, 7220, 1536, 6535, 1439, 1787, 731, 318, 57, 100, NA, 206751,  3
233, 244.9, 4348, 6085, 1368, 1425, 1996, 2271, 738, 560, 63, 87, NA, 18791,  3
234, 245.9, 17449, 12771, 1284, 3078, 2670, 2822, 1625, 1277, 69, 67, NA, 42976,  3
235, 246.9, 64004, 77471, 5959, 12123, 16440, 8442, 2155, 1470, 61, 56, NA, 188064,  3
236, 247.9, 3015, 6815, 4995, 1220, 768, 6610, 827, 1031, 77, 51, NA, 25281,  3
237, 248.9, 7568, 6102, 2883, 4568, 4485, 2477, 2927, 1034, 74, 60, NA, 32044,  3
238, 249.9, 42226, 12154, 884, 3247, 2888, 2723, 2059, 863, 70, 60, NA, 67044,  3
239, 251.0, 1099792, 94193, 28215, 6664, 6206, 14798, 12856, 4779, 74, 64, NA, 1267503,  3
240, 251.9, 107098, 6516, 4037, 6401, 2594, 4555, 2386, 958, 64, 69, NA, 134545,  3
241, 252.9, 45984, 11190, 6707, 1779, 4660, 2157, 2576, 974, 60, 67, NA, 76027,  3
242, 253.9, 426701, 123223, 12724, 38498, 10901, 10189, 5612, 9648, 50, 70, NA, 637496,  3
243, 255.0, 818325, 107041, 16458, 17372, 23735, 13303, 4996, 3757, 47, 69, NA, 1004987,  3
244, 255.9, 409438, 36383, 5893, 15442, 10503, 10967, 19647, 11624, 43, 63, NA, 519897,  3
245, 256.9, 21350, 3498, 2799, 3354, 3160, 2997, 1277, 367, 53, 64, NA, 38802,  3
246, 258.0, 19992, 19592, 475, 6419, 411, 2073, 1362, 200, 56, 64, NA, 50524,  3
247, 258.9, 14248, 6478, 4376, 6395, 1181, 1867, 1662, 566, 57, 78, NA, 36773,  3
248, 259.9, 3002, 6864, 8133, 4231, 1098, 1366, 859, 593, 48, 91, NA, 26146,  3
249, 260.9, 9833, 4560, 1008, 2093, 1382, 3377, 1521, 1076, 53, 84, NA, 24850,  3
250, 262.0, 12065, 18513, 727, 729, 1481, 4409, 1344, 458, 63, 67, NA, 39726,  3
251, 262.9, 8976, 6422, 3561, 2868, 1670, 2333, 2018, 649, 69, 61, NA, 28497,  3
252, 263.9, 7250, 4699, 2067, 2270, 2785, 1995, 1031, 1417, 81, 51, NA, 23514,  3
