obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
109, 111.0, 7977, 7494, 1024, 4030, 2843, 1363, 1243, 648, 50, 66, NA, 26622,  X*
110, 112.0, 2269, 1631, 1697, 1258, 1023, 7173, 5047, 1525, 60, 67, NA, 21623,  X*
111, 113.0, 9138, 5026, 3106, 2905, 2287, 1848, 728, 1059, 61, 67, NA, 26097,  X*
112, 114.0, 70931, 3832, 10704, 4443, 7568, 8335, 2223, 1219, 78, 80, NA, 109255,  X*
113, 115.0, 19388, 5280, 5075, 726, 2676, 2392, 2330, 1545, 84, 81, NA, 39412,  X*
114, 116.0, 11673, 15977, 2897, 2434, 4254, 2316, 2949, 470, 61, 80, NA, 42970,  X*
115, 117.0, 80421, 13917, 7888, 14577, 6789, 2144, 4574, 827, 53, 83, NA, 131137,  X*
116, 118.0, 21924, 8876, 610, 2883, 868, 5177, 1600, 822, 51, 70, NA, 42760,  X*
117, 119.0, 1474, 7375, 7862, 4535, 2726, 1971, 2608, 1319, 44, 78, NA, 29870,  X*
118, 120.0, 13759, 9956, 6932, 2849, 4753, 4160, 3406, 544, 51, 84, NA, 46359,  X*
119, 121.0, 13793, 17018, 2532, 2240, 2569, 2914, 3172, 1216, 57, 70, NA, 45454,  X*
120, 122.0, 11520, 5326, 4053, 5613, 2665, 2558, 2313, 1702, 50, 84, NA, 35750,  X*
121, 123.0, 20326, 4699, 5439, 1355, 1455, 2292, 1937, 748, 54, 81, NA, 38251,  X*
122, 124.0, 3821, 6631, 1433, 3679, 527, 1498, 1124, 992, 50, 83, NA, 19705,  X*
123, 125.0, 214203, 90073, 18242, 6902, 8897, 5324, 3251, 1062, 40, 83, NA, 347954,  X*
124, 126.0, 10491, 3880, 3559, 2381, 2673, 1876, 2302, 782, 41, 80, NA, 27944,  X*
125, 127.0, 9132, 19585, 4058, 11677, 3395, 4484, 1200, 1294, 37, 78, NA, 54825,  X*
126, 128.0, 9728, 2983, 2757, 1932, 3330, 1448, 1474, 2010, 41, 78, NA, 25662,  X*
127, 129.0, 6331, 6352, 2215, 3755, 720, 2780, 2081, 1463, 54, 87, NA, 25697,  X*
128, 130.0, 4834, 4593, 2188, 6804, 1452, 1608, 870, 866, 50, 93, NA, 23215,  X*
129, 131.0, 242806, 24292, 5609, 615, 2660, 3181, 1494, 246, 48, 83, NA, 280903,  X*
130, 132.0, 11779, 1625, 121, 1920, 1773, 3545, 2003, 1073, 61, 77, NA, 23839,  X*
131, 133.0, 841738, 197564, 15293, 25495, 7864, 11378, 9270, 6866, 48, 63, NA, 1115468,  X*
132, 134.0, 4119, 7047, 12504, 3154, 2663, 2043, 2260, 856, 47, 64, NA, 34646,  X*
133, 135.0, 17699, 3396, 7189, 1504, 1640, 5037, 2968, 1303, 57, 80, NA, 40736,  X*
134, 136.0, 150531, 13460, 6286, 3387, 6528, 4321, 1095, 797, 44, 83, NA, 186405,  X*
135, 137.0, 1277838, 42347, 6171, 6215, 13894, 7535, 8869, 6444, 54, 84, NA, 1369313,  X*
136, 138.0, 108360, 80230, 39028, 5891, 25670, 25661, 17654, 23364, 61, 69, NA, 325858,  X*
137, 139.0, 9511, 3393, 2770, 1586, 2212, 10203, 5449, 2735, 70, 56, NA, 37859,  X*
138, 140.0, 118688, 28164, 7076, 5538, 2081, 2231, 647, 720, 60, 56, NA, 165145,  X*
139, 141.0, 7188, 13751, 1503, 2136, 2342, 5111, 2835, 909, 66, 54, NA, 35775,  X*
140, 142.0, 10585, 9798, 2731, 2177, 1120, 3487, 1977, 1849, 67, 56, NA, 33724,  X*
141, 143.0, 11996, 6995, 4684, 2508, 3936, 4539, 2061, 1176, 56, 61, NA, 37895,  X*
142, 144.0, 272626, 24824, 4403, 1469, 2643, 2022, 1029, 875, 57, 54, NA, 309891,  X*
143, 145.0, 4823, 2488, 3423, 5225, 3469, 2420, 2940, 2920, 56, 70, NA, 27708,  X*
144, 146.0, 91360, 44395, 19685, 17903, 38188, 27049, 18315, 12491, 60, 74, NA, 269386,  X*
145, 147.0, 19503, 6797, 729, 2330, 2224, 3031, 1215, 2523, 57, 66, NA, 38352,  X*
146, 148.0, 46969, 14124, 7006, 4961, 4930, 3105, 3693, 1740, 63, 77, NA, 86528,  X*
147, 149.0, 644410, 35950, 5999, 4865, 6418, 8205, 7122, 10349, 61, 61, NA, 723318,  X*
148, 150.0, 219579, 38955, 19762, 3580, 6279, 2381, 2557, 937, 43, 64, NA, 294030,  X*
149, 151.0, 5878, 2681, 352, 1803, 1311, 3560, 3421, 1894, 51, 66, NA, 20900,  X*
150, 152.0, 976783, 62471, 15277, 6410, 9804, 9349, 22777, 13856, 50, 60, NA, 1116727,  X*
151, 153.0, 618760, 52106, 1283, 865, 2283, 5211, 6293, 9065, 43, 43, NA, 695866,  X*
152, 154.0, 407426, 56031, 48887, 6718, 1813, 3705, 10512, 2632, 43, 48, NA, 537724,  X*
153, 155.0, 512626, 40845, 7122, 4250, 1868, 4743, 7601, 8847, 24, 47, NA, 587902,  X*
154, 156.0, 160823, 20034, 7365, 2075, 4349, 4019, 2212, 3523, 26, 48, NA, 204400,  X*
155, 157.0, 509171, 90647, 2387, 6766, 15192, 14009, 11238, 5484, 29, 54, NA, 654894,  X*
156, 158.0, 216009, 42105, 2266, 1701, 11950, 4194, 2086, 1038, 40, 29, NA, 281349,  X*
157, 159.0, 4608, 3327, 3789, 2449, 2777, 2346, 3296, 926, 48, 40, NA, 23518,  X*
158, 160.0, 3654, 3125, 3639, 1182, 1701, 1137, 1510, 581, 48, 50, NA, 16529,  X*
159, 161.0, 1136, 1916, 4116, 5034, 2164, 3501, 1684, 358, 54, 77, NA, 19909,  X*
160, 162.0, 123765, 9737, 2814, 923, 544, 794, 486, 86, 51, 93, NA, 139149,  X*
161, 163.0, 6549, 5412, 1272, 1407, 3775, 2314, 3569, 1466, 51, 83, NA, 25764,  X*
162, 164.0, 21288, 6924, 2662, 4725, 2957, 9333, 3526, 1598, 66, 75, NA, 53013,  X*
163, 165.0, 70670, 34302, 7238, 2799, 5812, 5281, 4917, 2844, 57, 56, NA, 133863,  X*
164, 166.0, 58863, 5414, 3666, 1871, 3980, 3645, 3299, 895, 75, 57, NA, 81633,  X*
165, 167.0, 6812, 4658, 918, 3139, 3141, 3087, 2149, 1091, 77, 63, NA, 24995,  X*
166, 168.0, 28882, 45070, 9837, 4517, 7684, 4443, 4378, 1015, 56, 60, NA, 105826,  X*
167, 169.0, 4726, 9335, 2277, 848, 1838, 5290, 2733, 805, 66, 57, NA, 27852,  X*
168, 170.0, 476073, 40679, 12841, 1679, 4961, 14467, 7903, 3282, 64, 53, NA, 561885,  X*
169, 171.0, 334919, 53680, 30205, 28247, 28567, 25562, 15921, 3905, 61, 56, NA, 521006,  X*
170, 172.0, 7996, 4818, 3423, 827, 2394, 3136, 1584, 765, 75, 61, NA, 24943,  X*
171, 173.0, 127617, 10104, 8473, 5957, 5202, 2720, 3491, 740, 63, 77, NA, 164304,  X*
172, 174.0, 11456, 11037, 639, 2024, 774, 3112, 2042, 802, 61, 74, NA, 31886,  X*
173, 175.0, 9587, 5833, 2760, 1092, 3973, 4138, 1308, 1317, 67, 67, NA, 30008,  X*
174, 176.0, 320315, 87048, 5205, 8882, 28924, 23008, 12262, 8209, 64, 53, NA, 493853,  X*
175, 177.0, 1558, 11764, 4410, 4425, 2205, 2523, 1414, 564, 64, 48, NA, 28863,  X*
176, 178.0, 3117, 10777, 3657, 926, 2709, 2482, 2661, 1067, 60, 51, NA, 27396,  X*
177, 179.0, 158676, 52671, 13072, 12442, 8744, 3209, 3242, 1002, 38, 54, NA, 253058,  X*
178, 180.0, 7723, 2913, 1570, 2576, 3606, 2129, 1374, 1894, 41, 70, NA, 23785,  X*
179, 181.0, 91553, 8607, 1674, 2404, 2733, 3208, 1613, 1533, 48, 64, NA, 113325,  X
180, 182.0, 271120, 34242, 7121, 8718, 5471, 8924, 2830, 1862, 50, 67, NA, 340288,  X
181, 183.0, 18778, 11192, 2056, 2002, 1314, 2358, 1243, 2393, 61, 64, NA, 41336,  X
182, 184.0, 237425, 92419, 6413, 10885, 5179, 3952, 5050, 2152, 43, 53, NA, 363475,  X
183, 185.0, 92141, 3485, 1872, 1433, 1728, 706, 823, 548, 35, 60, NA, 102736,  X
184, 186.0, 294093, 44383, 43496, 8999, 7426, 6266, 4082, 1159, 26, 69, NA, 409904,  X
185, 187.0, 387370, 279536, 63617, 10283, 10489, 33497, 8043, 10364, 23, 67, NA, 803199,  X
186, 188.0, 136828, 103420, 26266, 8256, 2747, 4448, 5747, 3323, 21, 75, NA, 291035,  X
187, 189.0, 587782, 423854, 51660, 20632, 29693, 33186, 20869, 21576, 17, 61, NA, 1189252,  X
188, 190.0, 7043, 12441, 5507, 8122, 2368, 5251, 1701, 1147, 27, 60, NA, 43580,  X
189, 191.0, 177910, 27775, 12208, 2168, 3444, 6471, 4884, 2169, 30, 64, NA, 237029,  X
190, 192.0, 375919, 156627, 12945, 3456, 2902, 7323, 7678, 2637, 35, 53, NA, 569487,  X
191, 193.0, 112821, 43178, 6661, 5570, 5691, 3550, 5978, 1802, 34, 57, NA, 185251,  X
192, 194.0, 8779, 4734, 7416, 6262, 1187, 5332, 2609, 2251, 37, 63, NA, 38570,  X
193, 195.0, 844179, 67780, 26907, 6718, 5507, 14807, 7456, 5202, 37, 64, NA, 978556,  X
194, 196.0, 90594, 11208, 5785, 2378, 3430, 1769, 870, 457, 41, 78, NA, 116491,  X
195, 197.0, 16548, 13731, 18471, 9793, 5274, 3354, 1965, 1054, 44, 96, NA, 70190,  X
196, 198.0, 39982, 37179, 5025, 9004, 6357, 3396, 4242, 1200, 30, 81, NA, 106385,  X
197, 199.0, 6893, 821, 1223, 2080, 1882, 1427, 1037, 675, 38, 87, NA, 16038,  X
198, 200.0, 83877, 14291, 1530, 2610, 2329, 1228, 527, 252, 37, 81, NA, 106644,  X
199, 201.0, 3062, 3526, 1988, 1375, 999, 1510, 1152, 578, 44, 74, NA, 14190,  X
200, 202.0, 4711, 3437, 3550, 4027, 2286, 1710, 1504, 421, 51, 84, NA, 21646,  X
201, 203.0, 128214, 41049, 6023, 4790, 1734, 884, 1576, 405, 26, 75, NA, 184675,  X
202, 204.0, 164487, 26563, 5228, 7341, 3134, 5257, 3450, 1341, 30, 78, NA, 216801,  X
203, 205.0, 11154, 10218, 8343, 2110, 3916, 4169, 3338, 1619, 30, 78, NA, 44867,  X
204, 206.0, 473248, 35034, 36523, 6489, 7108, 16870, 9115, 4129, 35, 75, NA, 588516,  X
205, 207.0, 57294, 2968, 3696, 1590, 147, 4648, 2576, 319, 66, 84, NA, 73238,  X
206, 208.0, 20695, 7093, 1625, 2957, 2523, 2490, 3123, 1455, 69, 84, NA, 41961,  X
207, 209.0, 5757, 2194, 3751, 678, 1133, 2198, 1371, 1073, 75, 88, NA, 18155,  X
208, 210.0, 8865, 5463, 1227, 2220, 4446, 3238, 1529, 861, 78, 80, NA, 27849,  X
209, 211.0, 1006488, 309947, 76898, 31102, 23741, 29168, 20643, 9643, 61, 70, NA, 1507630,  X
210, 212.0, 6339, 9562, 1344, 607, 2496, 1955, 990, 939, 60, 61, NA, 24232,  X
211, 213.0, 625671, 399694, 78839, 108188, 68020, 28749, 15962, 13158, 41, 53, NA, 1338281,  X
212, 214.0, 28149, 9537, 2830, 4948, 2807, 2531, 4127, 1358, 34, 60, NA, 56287,  X
213, 215.0, 294123, 76075, 66097, 4472, 19757, 11479, 15194, 3907, 35, 67, NA, 491104,  X
214, 216.0, 25136, 13450, 3466, 3841, 3425, 2590, 2251, 1660, 30, 77, NA, 55819,  X
215, 217.0, 88919, 14916, 6089, 2992, 789, 1977, 1117, 158, 37, 80, NA, 116957,  X
216, 218.0, 18369, 19182, 1279, 5048, 2092, 4270, 1707, 3771, 38, 74, NA, 55718,  X
217, 219.0, 56387, 28078, 12478, 4724, 2726, 14856, 4296, 3483, 50, 67, NA, 127028,  X
218, 220.0, 237076, 59184, 5097, 15795, 2621, 6022, 2827, 1033, 47, 64, NA, 329655,  X
219, 221.0, 898392, 145302, 28137, 18751, 15703, 6652, 8371, 2178, 38, 60, NA, 1123486,  X
220, 222.0, 36375, 45981, 4345, 6186, 3707, 4239, 2333, 1465, 30, 56, NA, 104631,  X
221, 223.0, 177145, 17675, 4279, 3874, 896, 728, 314, 281, 10, 56, NA, 205192,  X
222, 224.0, 264033, 124070, 8823, 20144, 12963, 3819, 5771, 1958, 1, 53, NA, 441581,  X
223, 225.0, 245715, 248936, 13083, 12653, 10373, 26177, 11575, 6188, 8, 41, NA, 574700,  X
224, 226.0, 1766007, 188963, 40066, 25949, 8337, 42132, 12779, 7269, 13, 47, NA, 2091502,  X
225, 227.0, 6703, 7648, 3152, 1422, 2055, 4541, 2169, 947, 37, 44, NA, 28637,  X
226, 228.0, 250622, 77918, 27915, 15722, 8236, 8663, 19984, 6722, 47, 51, NA, 415782,  X
227, 229.0, 5718, 14393, 2984, 7336, 2081, 6524, 1869, 4223, 56, 67, NA, 45128,  X
228, 230.0, 35139, 38608, 1885, 2458, 2790, 2064, 2261, 1384, 47, 57, NA, 86589,  X
229, 231.0, 8489, 7354, 2454, 1178, 2102, 3486, 3628, 848, 44, 56, NA, 29539,  X
230, 232.0, 867008, 160083, 65337, 12300, 46403, 21251, 19906, 7079, 47, 54, NA, 1199367,  X
231, 233.0, 462544, 390275, 18673, 15613, 23620, 17267, 21795, 6947, 29, 38, NA, 956734,  X
232, 234.0, 82460, 11059, 2547, 5248, 4630, 3272, 3653, 1365, 40, 51, NA, 114234,  X
233, 235.0, 36620, 15039, 7309, 1244, 5302, 2298, 2553, 3009, 29, 53, NA, 73374,  X
234, 236.0, 436305, 95135, 27408, 10357, 32447, 22030, 6935, 5565, 35, 50, NA, 636182,  X
235, 237.0, 146910, 13884, 7776, 7440, 2022, 4028, 2558, 2093, 44, 74, NA, 186711,  X
236, 238.0, 60489, 14560, 822, 1370, 2369, 1221, 711, 461, 37, 61, NA, 82003,  X
237, 239.0, 1344674, 82738, 12418, 5748, 7153, 10367, 5611, 1882, 38, 53, NA, 1470591,  X
238, 240.0, 4735, 21130, 1774, 13763, 1886, 2281, 1896, 1426, 29, 63, NA, 48891,  X
239, 241.0, 8303, 6224, 5655, 4473, 3444, 3270, 3321, 2238, 34, 63, NA, 36928,  X
240, 242.0, 15906, 5651, 7223, 4418, 4204, 3406, 2140, 1752, 41, 83, NA, 44700,  X
241, 243.0, 347890, 33865, 10401, 6543, 5574, 7578, 2439, 1658, 44, 90, NA, 415948,  X
242, 244.0, 4378, 7224, 2859, 2436, 2307, 4108, 2603, 3707, 61, 84, NA, 29622,  X
243, 245.0, 44364, 29778, 861, 1283, 817, 3229, 2449, 1154, 54, 60, NA, 83935,  X
244, 246.0, 9874, 12337, 2892, 3384, 2941, 2063, 2028, 695, 50, 50, NA, 36214,  X
245, 247.0, 56831, 11234, 980, 1327, 844, 2493, 572, 405, 51, 41, NA, 74686,  X
246, 248.0, 16311, 12938, 2735, 1783, 2229, 2280, 2817, 1130, 41, 37, NA, 42223,  X
247, 249.0, 430769, 17001, 15657, 3396, 5640, 5271, 5194, 4716, 47, 61, NA, 487644,  X
248, 250.0, 511095, 159007, 48615, 15854, 32225, 28692, 12663, 5687, 48, 60, NA, 813838,  X
249, 251.0, 30960, 20266, 11781, 12216, 6176, 5427, 5861, 1164, 44, 75, NA, 93851,  X
250, 252.0, 90385, 20980, 2836, 3111, 1489, 1785, 925, 665, 38, 75, NA, 122176,  X
