obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
24, 28.0, 55929, 10631, 13918, 7529, 6600, 2379, 2586, 1036, 60, 34, NA, 100608,  X*
25, 29.0, 48795, 3596, 818, 3033, 7014, 2186, 2024, 544, 61, 38, NA, 68010,  X*
26, 30.0, 14720, 4707, 4226, 2470, 2848, 1481, 2036, 1398, 81, 60, NA, 33886,  X*
27, 31.0, 56967, 6863, 4165, 3023, 2671, 4112, 1621, 683, 87, 69, NA, 80105,  X*
28, 32.0, 890693, 170950, 111014, 47050, 18206, 24324, 17510, 5197, 84, 64, NA, 1284944,  X*
29, 33.0, 959576, 135540, 19231, 28649, 17531, 15292, 9348, 3303, 66, 63, NA, 1188470,  X*
30, 34.0, 24506, 3735, 1705, 827, 1846, 1634, 684, 591, 77, 56, NA, 35528,  X*
31, 35.0, 72208, 28802, 8218, 8704, 3675, 2857, 3473, 688, 53, 54, NA, 128625,  X*
32, 36.0, 717689, 15032, 13835, 4349, 957, 2640, 2352, 502, 54, 57, NA, 757356,  X*
33, 37.0, 340275, 5400, 895, 2720, 1390, 668, 323, 80, 53, 63, NA, 351751,  X*
34, 41.0, 41513, 38726, 21437, 22643, 7560, 15156, 5975, 3620, 48, 69, NA, 156630,  X*
35, 42.0, 871800, 98459, 31311, 8005, 12109, 4585, 2314, 298, 38, 64, NA, 1028881,  X*
36, 43.0, 346711, 203470, 91071, 9921, 8667, 17843, 5114, 7300, 35, 57, NA, 690097,  X*
37, 44.0, 1065838, 93655, 13595, 16326, 12254, 9005, 2557, 3370, 34, 51, NA, 1216600,  X*
38, 45.0, 1024909, 136103, 19592, 25180, 16660, 30099, 9585, 8166, 34, 41, NA, 1270294,  X*
39, 48.0, 87995, 64531, 9520, 17543, 4069, 3349, 2348, 3607, 35, 43, NA, 192962,  X*
40, 49.0, 819095, 285477, 11929, 9558, 29430, 15327, 2340, 4791, 34, 26, NA, 1177947,  X*
41, 50.0, 127884, 32050, 12693, 9341, 9370, 9319, 1759, 629, 47, 29, NA, 203045,  X*
42, 51.0, 2408243, 267031, 85952, 39166, 60756, 58967, 16092, 1577, 47, 35, NA, 2937784,  X*
43, 53.0, 79687, 52776, 1644, 3428, 7705, 3001, 1910, 567, 50, 20, NA, 150718,  X*
44, 56.0, 1806224, 372304, 36151, 100237, 255980, 183916, 120887, 29450, 78, 29, NA, 2905149,  X*
45, 57.0, 1749122, 150201, 50707, 50174, 16388, 7845, 4085, 1452, 53, 34, NA, 2029974,  X*
46, 58.0, 2097692, 216286, 18967, 8624, 15372, 19022, 4216, 3617, 43, 21, NA, 2383796,  X*
47, 59.0, 383704, 464754, 41199, 20056, 11292, 16346, 6105, 2866, 37, 24, NA, 946322,  X*
48, 60.0, 337472, 22139, 3883, 2065, 10074, 3512, 2043, 578, 21, 24, NA, 381766,  X*
49, 61.0, 14022, 9194, 6697, 2398, 3080, 1613, 1055, 576, 37, 24, NA, 38635,  X*
50, 62.0, 598183, 56554, 15393, 33669, 14866, 9703, 10032, 3073, 38, 41, NA, 741473,  X*
51, 63.0, 350156, 8605, 15183, 7201, 1009, 3055, 1373, 703, 54, 66, NA, 387285,  X*
52, 64.0, 220612, 35772, 21130, 12036, 8315, 7241, 4793, 1218, 51, 80, NA, 311117,  X*
53, 65.0, 101769, 174426, 55159, 22818, 9281, 14626, 13518, 5901, 47, 75, NA, 397498,  X*
54, 66.0, 862799, 23748, 7279, 4720, 4081, 1382, 500, 299, 34, 69, NA, 904808,  X*
55, 67.0, 308789, 31970, 35123, 26564, 16104, 9477, 6221, 1329, 35, 66, NA, 435577,  X*
56, 67.9, 400789, 46119, 14022, 37981, 23632, 15138, 8926, 2334, 41, 64, NA, 548941,  X*
57, 70.0, 817195, 54386, 25975, 41921, 19256, 23258, 7285, 4318, 57, 70, NA, 993594,  X*
58, 71.0, 211342, 8607, 16484, 27303, 10460, 9342, 4204, 4456, 81, 84, NA, 292198,  X*
59, 72.0, 50284, 7886, 20631, 7401, 12587, 6941, 4845, 2148, 90, 83, NA, 112723,  X*
60, 72.9, 10422, 12941, 7228, 5365, 24009, 5256, 3850, 2225, 93, 78, NA, 71296,  X*
61, 74.0, 10528, 3424, 2072, 1828, 1669, 1622, 1854, 316, 94, 75, NA, 23313,  X*
62, 74.9, 8235, 5499, 470, 6002, 2748, 1420, 1623, 495, 88, 66, NA, 26492,  X*
63, 76.0, 22081, 3050, 1033, 2140, 1954, 1579, 1201, 1459, 93, 60, NA, 34497,  X*
64, 77.0, 51374, 8343, 565, 1147, 891, 2039, 237, 106, 93, 53, NA, 64702,  X*
65, 78.0, 37435, 11374, 7926, 7766, 5866, 2467, 1087, 1011, 80, 56, NA, 74932,  X*
66, 79.0, 1776998, 22129, 2231, 4787, 6178, 3771, 7687, 1330, 80, 47, NA, 1825111,  X*
67, 80.0, 19343, 4768, 6309, 611, 5030, 1599, 1577, 1061, 70, 48, NA, 40298,  X*
68, 81.0, 32666, 11467, 5649, 3499, 2682, 3562, 4986, 1096, 67, 60, NA, 65607,  X*
69, 82.0, 82350, 56956, 6550, 9687, 22984, 6339, 4949, 5442, 67, 47, NA, 195257,  X*
70, 83.0, 37566, 28033, 4568, 866, 926, 1665, 455, 439, 54, 44, NA, 74518,  X*
71, 84.0, 108092, 43013, 7997, 224, 2121, 1683, 788, 971, 35, 34, NA, 164889,  X*
72, 86.0, 2336936, 78095, 10685, 1083, 3304, 4205, 5953, 1001, 20, 21, NA, 2441262,  X*
73, 86.9, 851459, 59789, 14143, 54739, 16722, 14322, 10692, 6061, 21, 35, NA, 1027927,  X*
74, 89.0, 804551, 88841, 2869, 13073, 14902, 13496, 9104, 1151, 37, 30, NA, 947987,  X*
75, 90.0, 453703, 82851, 14940, 8634, 15889, 6160, 5465, 4848, 44, 34, NA, 592490,  X*
76, 91.0, 266474, 50341, 26293, 25511, 24801, 10737, 14682, 5555, 54, 48, NA, 424394,  X*
77, 92.0, 218884, 155075, 6452, 13555, 32347, 10810, 7879, 6851, 47, 27, NA, 451853,  X*
78, 93.0, 115245, 14197, 15464, 5572, 5329, 2448, 2127, 1063, 38, 47, NA, 161445,  X*
79, 94.0, 10683, 5106, 1905, 2757, 4014, 1439, 2248, 3091, 50, 53, NA, 31243,  X*
80, 95.0, 41242, 10199, 4531, 2492, 2396, 2762, 2084, 1199, 54, 51, NA, 66905,  X*
81, 96.0, 49440, 2632, 734, 2032, 2172, 3308, 702, 710, 80, 61, NA, 61730,  X*
82, 96.9, 36797, 10135, 16844, 2293, 3293, 1719, 1804, 2017, 77, 64, NA, 74902,  X*
83, 98.0, 4677, 6502, 2221, 605, 1203, 2134, 2522, 1552, 78, 60, NA, 21416,  X*
84, 99.0, 48038, 10008, 9487, 4525, 2152, 1111, 620, 1059, 61, 67, NA, 77000,  X*
85, 100.0, 748938, 51161, 14232, 2178, 3787, 9708, 3438, 3760, 43, 66, NA, 837202,  X*
86, 100.9, 1655043, 340686, 19820, 45174, 26811, 29524, 12243, 7466, 47, 48, NA, 2136767,  X*
87, 102.0, 182427, 32626, 22884, 23409, 13762, 9876, 5973, 5862, 40, 57, NA, 296819,  X*
88, 103.0, 194628, 32356, 1188, 2621, 6272, 6443, 2338, 1345, 56, 34, NA, 247191,  X*
89, 104.0, 140422, 21617, 16744, 18112, 62776, 20579, 10074, 1910, 69, 37, NA, 292234,  X*
90, 105.0, 28591, 7961, 1278, 3243, 2634, 1345, 1639, 1595, 74, 43, NA, 48286,  X*
91, 106.0, 118057, 8997, 458, 791, 3998, 2872, 3426, 622, 83, 21, NA, 139221,  X*
92, 107.0, 53003, 35422, 6078, 6356, 3448, 6871, 1910, 709, 81, 34, NA, 113797,  X*
93, 107.9, 16163, 5156, 3663, 5916, 3000, 7156, 1002, 333, 83, 38, NA, 42389,  X*
94, 109.0, 14147, 4273, 7179, 3168, 3679, 4130, 1750, 1097, 96, 47, NA, 39423,  X*
95, 110.0, 29081, 16161, 1647, 2101, 5062, 3824, 2705, 828, 91, 53, NA, 61409,  X*
96, 110.9, 4020, 2441, 4151, 2051, 5643, 1689, 1109, 835, 94, 60, NA, 21939,  X*
97, 111.9, 14163, 9176, 5763, 1345, 2971, 5525, 1703, 1612, 91, 54, NA, 42258,  X*
98, 113.0, 3092, 7509, 3092, 3517, 7601, 4566, 1833, 3056, 93, 47, NA, 34266,  X*
99, 113.9, 6676, 4181, 2033, 563, 5502, 2773, 5436, 471, 100, 50, NA, 27635,  X*
100, 114.9, 13824, 3048, 2259, 6800, 2463, 5244, 823, 1412, 100, 51, NA, 35873,  X*
101, 115.9, 224721, 19253, 1293, 2537, 2694, 6815, 2555, 1104, 100, 41, NA, 260972,  X*
102, 117.0, 24387, 4587, 5236, 5022, 4253, 2839, 2541, 808, 100, 51, NA, 49673,  X*
103, 118.0, 9894, 5675, 255, 2239, 5312, 3446, 1503, 858, 100, 48, NA, 29182,  X*
104, 118.9, 11730, 2820, 4332, 2313, 1378, 1304, 2082, 800, 90, 51, NA, 26759,  X*
105, 121.9, 15352, 22508, 9248, 6097, 4448, 3288, 3496, 1212, 74, 64, NA, 65649,  X*
106, 124.0, 860878, 297135, 15494, 102724, 78475, 33557, 11452, 6052, 63, 53, NA, 1405767,  X*
107, 125.0, 755761, 348370, 37035, 41588, 31487, 23183, 3187, 1104, 37, 54, NA, 1241715,  X*
108, 125.9, 665041, 65786, 15321, 4598, 3344, 5062, 1174, 603, 26, 41, NA, 760929,  X*
109, 127.0, 32858, 45681, 2854, 2490, 1930, 2314, 617, 180, 20, 26, NA, 88924,  X*
110, 128.0, 1197666, 11275, 1396, 7058, 1957, 1380, 702, 438, 16, 34, NA, 1221872,  X*
111, 128.9, 1880067, 669328, 41059, 28752, 26822, 13556, 9337, 3890, 4, 27, NA, 2672811,  X*
112, 129.9, 295294, 125631, 8956, 32745, 14276, 22565, 10635, 5240, 14, 27, NA, 515342,  X*
113, 130.9, 27860, 6552, 10612, 1430, 1471, 3492, 1597, 772, 30, 50, NA, 53786,  X*
114, 132.9, 281739, 280162, 33369, 70966, 224440, 238523, 35763, 16688, 57, 37, NA, 1181650,  X*
115, 133.9, 325169, 62941, 20155, 16145, 9815, 11771, 8044, 2765, 80, 48, NA, 456805,  X*
116, 135.0, 52881, 31628, 4088, 7780, 16641, 11902, 5322, 5855, 88, 44, NA, 136097,  X*
117, 136.0, 13908, 11057, 2775, 4565, 1935, 2579, 2373, 1039, 87, 38, NA, 40231,  X*
118, 136.9, 4947, 6756, 5184, 3194, 3045, 2030, 1604, 441, 67, 53, NA, 27201,  X*
119, 137.9, 44375, 19923, 9584, 3352, 10351, 2398, 1282, 1154, 61, 53, NA, 92419,  X*
120, 139.0, 103224, 4952, 6911, 7642, 1020, 3123, 539, 409, 56, 74, NA, 127820,  X*
121, 139.9, 125760, 17190, 4647, 2180, 11688, 3358, 2438, 2237, 56, 66, NA, 169498,  X*
122, 141.0, 20413, 12538, 6014, 2595, 3243, 3747, 2159, 709, 60, 61, NA, 51418,  X*
123, 142.0, 1061944, 207008, 56816, 27702, 27568, 7381, 4084, 1081, 48, 60, NA, 1393584,  X*
124, 142.9, 154249, 10681, 2593, 2560, 2498, 1425, 421, 83, 41, 47, NA, 174510,  X*
125, 143.9, 551853, 79205, 13298, 13163, 19858, 12900, 4480, 3042, 38, 47, NA, 697799,  X*
126, 145.0, 121391, 20301, 17640, 7007, 9943, 4562, 1645, 421, 34, 51, NA, 182910,  X*
127, 146.0, 1350881, 51568, 49139, 35530, 17529, 10436, 2258, 532, 44, 61, NA, 1517873,  X*
128, 146.9, 1641270, 166197, 134482, 29352, 33321, 20790, 10777, 2852, 41, 67, NA, 2039041,  X*
129, 148.0, 1395638, 60529, 6752, 5752, 3936, 5124, 2098, 1233, 35, 64, NA, 1481062,  X*
130, 148.9, 29930, 5607, 3557, 3748, 2279, 4222, 2406, 905, 50, 64, NA, 52654,  X*
131, 149.9, 147537, 41219, 19059, 9913, 39955, 9754, 10015, 1910, 56, 53, NA, 279362,  X*
132, 150.9, 784533, 61819, 15770, 8818, 8612, 7168, 6504, 2253, 60, 47, NA, 895477,  X*
133, 151.9, 2880, 14322, 3143, 984, 2807, 5505, 1702, 366, 77, 47, NA, 31709,  X*
134, 153.0, 20071, 15477, 19191, 3927, 6358, 3244, 1018, 370, 57, 50, NA, 69656,  X*
135, 153.9, 1048957, 11228, 3739, 6760, 4639, 2164, 710, 258, 54, 56, NA, 1078455,  X*
136, 154.9, 708085, 51778, 4355, 49326, 21446, 11546, 9310, 1690, 57, 61, NA, 857536,  X*
137, 155.9, 64488, 61913, 21170, 5197, 12335, 6880, 2631, 1966, 43, 66, NA, 176580,  X*
138, 157.0, 61407, 51799, 30656, 11407, 19680, 8404, 6834, 5085, 44, 61, NA, 195272,  X*
139, 157.9, 709770, 88609, 13576, 22555, 13034, 8229, 4307, 1798, 40, 56, NA, 861878,  X*
140, 158.9, 70719, 4715, 6446, 8116, 2452, 3635, 2849, 791, 47, 63, NA, 99723,  X*
141, 160.0, 443628, 45806, 35219, 34798, 10165, 29962, 8381, 1506, 60, 74, NA, 609465,  X*
142, 160.9, 66793, 55200, 7907, 3288, 15448, 15601, 6550, 3074, 69, 57, NA, 173861,  X*
143, 161.9, 7639, 13785, 5297, 1498, 2997, 2883, 1424, 629, 78, 60, NA, 36152,  X*
144, 162.9, 2009, 2675, 10061, 5569, 6232, 2635, 1393, 2066, 77, 60, NA, 32640,  X*
145, 164.0, 13076, 7047, 4258, 3339, 1433, 3845, 1888, 986, 77, 56, NA, 35872,  X*
146, 164.9, 5816, 4834, 4330, 3122, 1031, 2782, 678, 535, 77, 75, NA, 23128,  X*
147, 167.9, 302632, 34306, 8832, 3766, 20922, 12696, 6153, 3362, 84, 67, NA, 392669,  X*
148, 168.9, 578343, 79467, 13471, 3314, 8797, 2361, 392, 1357, 64, 50, NA, 687502,  X*
149, 169.9, 1635017, 63622, 18767, 1591, 7477, 5070, 833, 492, 44, 41, NA, 1732869,  X*
150, 171.0, 543676, 33748, 5929, 3125, 2969, 2150, 1203, 582, 27, 29, NA, 593382,  X*
151, 171.9, 52707, 56245, 10853, 8155, 13128, 15063, 8152, 5735, 23, 30, NA, 170038,  X*
152, 173.0, 285211, 414866, 4657, 18523, 51759, 34662, 19288, 2982, 37, 17, NA, 831948,  X*
153, 173.9, 343751, 33697, 14177, 31098, 103243, 49150, 11745, 1553, 64, 17, NA, 588414,  X*
154, 174.9, 922627, 149878, 36731, 16782, 40790, 20967, 12992, 5131, 74, 20, NA, 1205898,  X*
155, 175.9, 242049, 72057, 8812, 16312, 5956, 7539, 9270, 1061, 63, 21, NA, 363056,  X*
156, 176.9, 2063308, 78829, 31436, 57764, 72121, 50493, 13671, 2758, 80, 43, NA, 2370380,  X*
157, 178.0, 275066, 2011, 3358, 988, 927, 1340, 770, 229, 66, 56, NA, 284689,  X*
158, 178.9, 29054, 4438, 283, 2527, 4894, 1994, 2856, 3687, 78, 54, NA, 49733,  X*
159, 179.9, 6436, 4786, 6033, 1760, 666, 5885, 2081, 1044, 97, 61, NA, 28691,  X*
160, 180.9, 16726, 7353, 2847, 2676, 2299, 1804, 1840, 1056, 90, 63, NA, 36601,  X
161, 182.0, 38816, 14988, 5141, 2509, 1021, 2930, 1706, 2024, 84, 53, NA, 69135,  X
162, 182.9, 15074, 12628, 4547, 2411, 1096, 3848, 2791, 1338, 81, 57, NA, 43733,  X
163, 183.9, 19128, 5591, 1002, 2654, 5163, 2945, 2125, 894, 77, 50, NA, 39502,  X
164, 185.0, 52673, 84208, 3968, 15677, 26593, 21606, 11105, 1470, 80, 38, NA, 217300,  X
165, 185.9, 14581, 14632, 850, 4551, 5724, 5754, 2350, 1037, 91, 34, NA, 49479,  X
166, 186.9, 46909, 22153, 2677, 2662, 4895, 9105, 3236, 776, 96, 24, NA, 92413,  X
167, 187.9, 16298, 4480, 740, 3650, 2136, 1557, 3838, 599, 90, 29, NA, 33298,  X
168, 189.0, 15082, 2712, 13069, 1677, 4425, 6620, 1590, 2113, 96, 50, NA, 47288,  X
169, 190.9, 27372, 66102, 26373, 6854, 3983, 7678, 6808, 3382, 80, 56, NA, 148552,  X
170, 191.9, 977848, 288656, 38341, 33916, 17447, 11292, 16803, 16949, 51, 61, NA, 1401252,  X
171, 192.9, 666237, 67615, 6674, 11246, 11008, 6036, 3532, 2295, 40, 53, NA, 774643,  X
172, 193.9, 218471, 61227, 18780, 20881, 10684, 16833, 11391, 10124, 30, 44, NA, 368391,  X
173, 194.9, 10838, 21937, 3137, 3820, 4482, 2738, 5011, 2687, 34, 38, NA, 54650,  X
174, 196.0, 27931, 33129, 170, 13516, 2931, 5298, 3100, 554, 48, 41, NA, 86629,  X
175, 196.9, 21293, 11517, 4281, 4148, 1720, 4321, 2306, 1148, 63, 50, NA, 50734,  X
176, 197.9, 16445, 4842, 3028, 5177, 3741, 1981, 2961, 2359, 61, 54, NA, 40534,  X
177, 198.9, 6616, 30370, 4392, 2270, 2672, 5112, 2854, 1242, 66, 53, NA, 55528,  X
178, 200.0, 234055, 97051, 29719, 10806, 19518, 15793, 5695, 5327, 66, 51, NA, 417964,  X
179, 200.9, 15291, 2705, 1554, 1675, 3278, 3042, 1773, 2550, 77, 48, NA, 31868,  X
180, 201.9, 1496911, 154404, 26334, 11688, 28794, 9670, 12483, 5692, 63, 35, NA, 1745976,  X
181, 203.0, 1109623, 246582, 81172, 74297, 24107, 43118, 54428, 15748, 60, 44, NA, 1649075,  X
182, 203.9, 233335, 42203, 20114, 9846, 13205, 5201, 6555, 663, 54, 50, NA, 331122,  X
183, 205.0, 18780, 9880, 6412, 3337, 8161, 4136, 4484, 1232, 47, 51, NA, 56422,  X
184, 205.9, 35479, 7737, 2862, 938, 2052, 2974, 1746, 3466, 64, 54, NA, 57254,  X
185, 207.0, 9846, 16950, 6847, 3627, 3913, 5408, 992, 1974, 70, 53, NA, 49557,  X
186, 207.9, 50762, 11974, 1344, 3650, 5716, 4064, 2352, 1556, 84, 47, NA, 81418,  X
187, 208.9, 20276, 6720, 1879, 2008, 6566, 5138, 1977, 1053, 94, 40, NA, 45617,  X
188, 209.9, 169852, 191871, 9343, 26864, 12580, 12183, 4091, 2855, 77, 35, NA, 429639,  X
189, 210.9, 135471, 5291, 6482, 956, 1546, 1173, 362, 584, 67, 41, NA, 151865,  X
190, 211.9, 287389, 16205, 5213, 9282, 16439, 5676, 11517, 5647, 64, 47, NA, 357368,  X
191, 214.0, 728617, 71358, 14333, 14859, 12441, 7597, 2682, 1441, 43, 50, NA, 853328,  X
192, 214.9, 35116, 8102, 6205, 1577, 10274, 6606, 2937, 1435, 66, 56, NA, 72252,  X
193, 215.9, 116403, 32497, 5265, 10419, 11127, 6704, 4032, 1391, 70, 47, NA, 187838,  X
194, 216.9, 2535790, 290788, 37801, 13246, 16350, 27143, 17762, 3981, 61, 38, NA, 2942861,  X
195, 217.9, 107314, 45240, 3905, 4055, 11483, 4043, 2444, 1389, 61, 29, NA, 179873,  X
196, 218.9, 186220, 43458, 25032, 6037, 2178, 8851, 3007, 2844, 48, 35, NA, 277627,  X
197, 219.9, 414656, 49308, 8175, 3573, 2248, 6231, 7925, 6429, 43, 29, NA, 498545,  X
198, 221.0, 35186, 10104, 1357, 9406, 4930, 5888, 1544, 902, 57, 41, NA, 69317,  X
199, 221.9, 310222, 23415, 7379, 19582, 27098, 11282, 11768, 1748, 69, 51, NA, 412494,  X
200, 222.9, 22726, 4024, 1980, 4779, 4540, 4940, 1390, 1311, 87, 50, NA, 45690,  X
201, 223.9, 9075, 2942, 2783, 10056, 3039, 3670, 2943, 607, 96, 67, NA, 35115,  X
202, 225.0, 507974, 132066, 5856, 9245, 2953, 4914, 1753, 2167, 70, 53, NA, 666928,  X
203, 225.9, 35952, 8865, 6355, 1921, 2933, 6116, 3073, 944, 75, 54, NA, 66159,  X
204, 226.9, 9424, 19076, 8611, 647, 5778, 2839, 2009, 1836, 57, 53, NA, 50220,  X
205, 228.0, 244415, 107059, 46070, 8471, 8048, 3575, 3848, 1736, 29, 43, NA, 423222,  X
206, 228.9, 7377, 4429, 762, 5947, 3942, 2406, 5291, 650, 53, 60, NA, 30804,  X
207, 229.9, 56681, 4033, 2964, 1398, 7375, 2117, 2194, 1643, 50, 56, NA, 78405,  X
208, 230.9, 141162, 18329, 7234, 2986, 1949, 4767, 5849, 1752, 56, 56, NA, 184028,  X
209, 232.0, 284647, 37812, 4298, 2709, 1291, 3126, 1648, 287, 70, 47, NA, 335818,  X
210, 232.9, 70029, 3541, 964, 770, 1832, 570, 418, 192, 61, 40, NA, 78316,  X
211, 233.9, 13901, 9184, 1354, 3472, 4091, 1726, 1546, 874, 53, 40, NA, 36148,  X
212, 234.9, 10602, 9078, 3071, 4474, 3513, 3438, 932, 1963, 54, 41, NA, 37071,  X
213, 235.9, 7816, 1942, 268, 6165, 4158, 3012, 1694, 2075, 70, 54, NA, 27130,  X
214, 237.0, 176664, 10471, 4051, 1781, 2518, 756, 610, 111, 61, 57, NA, 196962,  X
215, 237.9, 680825, 22001, 2126, 2492, 5024, 3538, 4006, 545, 61, 51, NA, 720557,  X
216, 239.0, 611206, 18378, 14759, 8875, 2682, 1400, 741, 445, 40, 60, NA, 658486,  X
217, 239.9, 141947, 43828, 8670, 12042, 8776, 18065, 9598, 5238, 38, 51, NA, 248164,  X
218, 240.9, 165504, 88541, 17223, 2503, 7425, 2925, 1734, 1427, 30, 44, NA, 287282,  X
219, 241.9, 9580, 6540, 4692, 6650, 1902, 3783, 2000, 862, 38, 61, NA, 36009,  X
220, 243.0, 53150, 15947, 5594, 6113, 9543, 6182, 1880, 732, 61, 51, NA, 99141,  X
221, 243.9, 9839, 4423, 5550, 4427, 3765, 3074, 1166, 848, 57, 61, NA, 33092,  X
222, 244.9, 61581, 46796, 60017, 14896, 14558, 11778, 4063, 3997, 74, 78, NA, 217686,  X
223, 246.0, 20472, 17034, 7141, 2821, 6156, 7031, 1583, 550, 77, 67, NA, 62788,  X
224, 246.9, 9253, 4531, 3799, 663, 1819, 3107, 1620, 728, 81, 69, NA, 25520,  X
225, 247.9, 5971, 4083, 2649, 1558, 3913, 3406, 2196, 2007, 88, 61, NA, 25783,  X
226, 248.9, 11040, 10449, 4074, 10028, 2268, 3097, 1214, 375, 93, 57, NA, 42545,  X
227, 250.0, 3735, 4208, 3506, 3223, 4394, 2200, 2260, 633, 90, 64, NA, 24159,  X
228, 250.9, 136378, 3876, 7200, 4264, 5998, 2249, 3036, 465, 80, 74, NA, 163466,  X
229, 251.9, 314730, 18977, 4415, 5589, 19133, 11163, 5447, 1192, 80, 66, NA, 380646,  X
230, 253.0, 10109, 7453, 11306, 2596, 4821, 7625, 2782, 428, 91, 64, NA, 47120,  X
231, 253.9, 146214, 7917, 3450, 2468, 1498, 1668, 472, 194, 84, 63, NA, 163881,  X
232, 254.9, 4559, 3384, 275, 4963, 3747, 4016, 1337, 524, 97, 56, NA, 22805,  X
233, 255.9, 3433, 9600, 6078, 2967, 4944, 3626, 1090, 193, 90, 64, NA, 31931,  X
234, 257.0, 33946, 27759, 2257, 3781, 10959, 5531, 1332, 646, 80, 50, NA, 86211,  X
235, 257.9, 64841, 21205, 5150, 6366, 4077, 4896, 4326, 848, 81, 47, NA, 111709,  X
236, 258.9, 42687, 9385, 3762, 1814, 8606, 3911, 8407, 1869, 77, 40, NA, 80441,  X
237, 259.9, 233572, 54358, 25552, 2821, 40030, 17866, 17133, 3281, 77, 34, NA, 394613,  X
238, 260.9, 51140, 11968, 3500, 2435, 2155, 5690, 3107, 1545, 87, 41, NA, 81540,  X
239, 261.9, 116108, 43084, 3466, 4499, 5175, 5988, 5956, 865, 83, 34, NA, 185141,  X
240, 262.9, 649132, 35254, 5539, 9870, 40900, 37434, 9175, 8836, 93, 27, NA, 796140,  X
241, 264.0, 4958, 3961, 9779, 780, 3053, 3232, 2295, 640, 91, 40, NA, 28698,  X
242, 264.9, 8070, 15914, 3901, 4962, 7245, 3068, 1339, 670, 78, 41, NA, 45169,  X
243, 265.9, 8677, 6959, 2704, 9478, 1755, 3169, 3403, 902, 80, 60, NA, 37047,  X
244, 266.9, 89338, 1488, 763, 761, 2946, 495, 1195, 573, 64, 66, NA, 97559,  X
245, 268.0, 27407, 8570, 1561, 9524, 6025, 9214, 1225, 1165, 74, 60, NA, 64691,  X
246, 269.0, 12782, 9290, 284, 2179, 388, 3593, 2194, 913, 84, 53, NA, 31623,  X
247, 269.9, 13574, 4982, 2668, 5713, 3536, 1645, 1096, 1100, 81, 53, NA, 34314,  X
248, 271.0, 64541, 47499, 2662, 4081, 7795, 7022, 3403, 1009, 78, 43, NA, 138012,  X
249, 271.9, 23157, 9137, 10320, 4332, 5123, 4157, 1543, 882, 67, 48, NA, 58651,  X
250, 272.9, 1079405, 256564, 6663, 14771, 36825, 17755, 14807, 7854, 48, 40, NA, 1434644,  X
251, 273.9, 5767, 10493, 6061, 4582, 4792, 3454, 1870, 1040, 53, 35, NA, 38059,  X
